premise,hypothesis,label
"Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one uses a phone.",A group of painters watch as something is happening.,1
A female in a pink shirt and black pants in a harness being rescued from floods.,The woman is getting ready to bungee jump.,2
A female in a pink shirt and black pants in a harness looks thrilled to bungee jump.,The woman is getting ready to bungee jump.,0
A blond woman walking a plaza in front of brightly colored buildings waiting for a show to start.,a blonde woman in front of bright buildings waiting for her ride,2
A blond woman walking a plaza in front of brightly colored buildings waiting for her uber.,a blonde woman in front of bright buildings waiting for her ride,0
A mountain climber scales a steep rock face with ropes.,The mountain climber is being supported by ropes.,0
A mountain climber scales a steep rock face with bare hands.,The mountain climber is being supported by ropes.,2
man in t-shirt and shorts doing a backflip on a sand hill in the desert.,The man is on the beach near the ocean.,2
man in t-shirt and shorts doing a backflip on a sand hill on the ocean beach.,The man is on the beach near the ocean.,0
A very sad boy is climbing a pole on a porch in a backyard.,The boy is smiling.,2
A very happy and smiling boy is climbing a pole on a porch in a backyard.,The boy is smiling.,0
a vendor selling things including mean and other food on a street.,The person is selling origami.,1
a vendor selling origami and food on a street ,The person is selling origami.,0
Two women are watching an event.,Two humans watching a parade.,1
Two women are watching a hurricane.,Two humans watching a parade.,2
Oregon percussionists are practicing with the band.,There is marching.,1
Oregon percussionists are sitting down along with the band.,There is marching.,2
"An old man smiling at the camera in front of a rocky, barren patch of land because he is drunk and happy.",A man is smiling because he is drunk and happy.,0
"A sober, upset old man smiling at the camera in front of a rocky, barren patch of land.",A man is smiling because he is drunk and happy.,2
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe waiting for their friend.,The two people are waiting for their friend to show up.,0
Five women wearing bright yellow shirts and dark pants are standing next to a white and blue van with a black and green stripe waiting for the newspaper delivery.,The two people are waiting for their friend to show up.,2
Men holding a fish on the beach.,a man fishes with a net,1
Men holding a fishing spear on the beach.,a man fishes with a net,2
Two surgeons perform a heart transplant surgery on themselves. ,Two doctors doing a heart transplant,0
Two surgeons perform a surgery on the nurses. ,Two doctors doing a heart transplant,2
A blond woman wearing a rain hat during a storm.,The hat is keeping the lady's head dry in the rain.,0
A blond woman wearing a hat in the sun.,The hat is keeping the lady's head dry in the rain.,2
A child in blue jeans with the cuffs rolled up and black socks having a tantrum under a plum-colored covering decorated with large white concentric circles.,A child is sleeping.,2
A child in blue jeans with the cuffs rolled up and black socks is under a plum-colored covering decorated with large white concentric circles.,A child is sleeping.,1
Two short-haired children stand; one is looking at an axe in distance.,Two children have an axe.,2
Two short-haired children stand; one is looking at an axe.,Two children have an axe.,1
Someone skipping past a playground bench.,Man skipping past a playground.,1
Man skipping past a playground bench.,Man skipping past a playground.,0
A man dressed in red and black is performing a song at a marina.,Sailboats sail in the background as the magician performs.,2
A man dressed in yellow and black is performing a trick at a marina.,Sailboats sail in the background as the magician performs.,0
Some people in medieval costume are walking through a crowd.,The people in costumes are on the street.,1
Some people in medieval costume are walking through a crowded building.,The people in costumes are on the street.,2
Children are playing with kites in the fountain.,Children flying kites.,1
Children are flying kites in the fountain.,Children flying kites.,0
"A young woman is wrestling with two others on the beach to settle dispute over its control, a young man, in the background, looks at them.",Three women wrestle for the control of the beach.,0
"A young woman is wrestling with two others on the beach to settle disputes, a young man, in the background, looks at them.",Three women wrestle for the control of the beach.,1
A girl in a blue gown stands in front of a drab crowd while they watch something.,The girl is wearing a blue jacket,2
A girl in a jacket stands in front of a drab crowd while they watch something.,The girl is wearing a blue jacket,1
A middle-aged person on vacation looking out over the ocean while their traveling companion snaps a photo.,a woman on vacation,1
A middle-aged woman on scouting trip looking out over the ocean while her traveling colleague snaps  photo.,a woman on vacation,2
A person has a mask.,A person is covering their face.,1
