premise,hypothesis,label
A blond-haired woman wearing a blue shirt unwraps a hat.,The blond-haired women has a shirt on.,0
A man standing behind the counter,A man is the cashier in a store.,1
"A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.",A boy has just swung his golf club at the goft course.,0
"Different people are walking on a sidewalk, in both directions, in front of an orange canopy.",the people are sitting,2
Motorcycle stunt performer prepares for his next trick as the crowd looks on.,A person performs for a crowd.,0
Even in cooler weather men will get out and play with their model planes.,Men are cooking in cool weather.,2
A man is jumping on another man with a white face and long hair in a wrestling Ring.,The man picks up the other man on his shoulders.,2
A group of people walk down a street at night.,They are playing at the park,2
"A man and a woman are standing near a grill, and the man is torching meat with a small blowtorch.",A man and woman are grilling in the rain.,2
Two motorcyclist racing on an inclined track.,Two people on bikes are driving on a track.,0
Two youthful street performers play guitar and bongos on the street.,Two people play guitar.,0
The wood used for the seat portion of the bench is comprised of different colored slats.,There is a wooden bench in the park.,1
A man in a orange jacket is falling into a snowy hillside.,A man is sitting by a warm fire.,2
A person in a wetsuit is in midair while surfing.,A person is doing a trick in the ocean.,1
"A large group of people walking on a white floor, which makes the people really stand out.",the people are very noticeable,0
Three football players are tackling a red uniformed football player during a football game.,Four kids are playing basketball.,2
"A man and a woman wear funny masks and pretend to smoke large, fake cigars.",A couple is at a Halloween party.,1
Three people in combat gear going through an obstacle course.,Three people are eatting at mcdonalds.,2
A vibrant tracker hikes through a scenic trail.,The vibrant tracker knows the trail well.,1
A brunette woman brushes her teeth alone.,A woman is brushing her teeth in the bedroom.,1
Bikers riding their motorcycles in a motorcycle lane amid a bustling city.,bikers riding in the city,0
"A man in a blue checked shirt is walking on the street with his hand in his pocket, and passing an orange cone.",a man is walking,0
"A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark, cloudy sky and leaves the only visible footprints behind.","A person wearing a headband and carrying a purse walks downhill on a sand dune under a bright, sunny sky and leaves no footprints.",2
A man is using a jackhammer to work on a sidewalk.,There is a man working with a jackhammer.,0
A man with black gloves sits on someone's shoulders to take a picture.,The man is short.,1
Two young school kids run to finish their race.,Young school kids runs to finish their race.,0
Extreme BMX rider completing a jump.,A bike rider has biking gloves.,1
A man in a white shirt at a stand surrounded by beverages and lots of lemons.,The man is selling food.,2
"A young woman midair gets ready for an intense tennis match, her partner walks behind her.",A woman and her partner prepare to play tennis.,0
A little girl is playing outside in the cold on ice.,A small girl is playing hockey outside.,1
A girl jumping into a swimming pool,A girl is taking a swim outside.,0
Six mature Asian men Smiling to the camera in their seats.,Several adult Asian men are smiling to the camera from their seats.,0
"Two female performers are dressed in eccentric clothing, one wearing red and looks un-amused and one wearing blue that looks extremely happy.","Two female performers are dressed in eccentric clothing, one wearing red and looks un-amused and one wearing blue that looks extremely happy.",0
"A woman with sunglasses is laying down on grass, reading a book.",A woman prepares for cooking in the kitchen,2
A busy airport with many men and women.,An airport is void of people,2
A man wearing with long hair is sewing a costume.,A man is working.,0
The man wearing blue jeans is fishing.,The man is on a boat fishing for sharks.,1
A man wearing blue repairs the clay tiles on a roof using a yellow cement.,A man used yellow cement to repair the house from sun.,1
Two kids playing with a dog.,The children have never played with a dog before.,2
The lady is singing at the door with two people in the background acting.,The lady is competing in a singing competition while the others are acting,1
A Beautiful young lady dancing on a loop,The woman is dancing for her boyfriend.,1
A man in a tank top looks at a woman near a water sculpture.,A man looks at a woman.,0
A musician performing during the world event concert held in a local church in the city of angels.,The musician is rehearsing for his upcoming concert.,2
A group of construction workers dressed in orange safety vest sit on the ground assembling a railroad track.,Construction workers are working on a track.,0
Two children play doctor with their baby sibling.,The children have been playing for one hour.,1
Girls with a blue bucket is playing and splashing in the ocean water.,A girl is playing at the beach for the first time.,1
