premise,hypothesis,label
"There is a man  with his head hung down staring down,  down an out of focus street.",There's a man with his head hung down staring at the ground.,0
There is a man looking sideways down an out of focus street.,There's a man with his head hung down staring at the ground.,2
There is a man looking sideways down an out of focus street.,There's a man with his head looking sideways.,0
There is a man looking sideways down an out of focus street.,There's a man with his head looking sideways lost in thought.,1
There is a man looking  down an out of focus street.,There's a man with his head hung down staring at the ground.,1
Three people are skating around a curved street while onlookers watch them perform.,Women are watching the skaters perform.,1
Three people are skating around a curved street with no one watching them perform.,No one is watching the skaters perform.,0
Three people are skating around a curved street.,No one is watching the skaters perform.,1
Three people are skating around a curved street while onlookers watch them perform.,Onlookers are watching the skaters perform.,0
Three people are skating around a curved street while onlookers watch them perform.,No one is watching the skaters perform.,2
A busy operating room with high tech equipment to assist the doctors.,The operating room was busy with high tech equipment.,0
A busy operating room with high tech equipment to assist the doctors.,A judge and an accused are staring at each other.,2
A busy court room with high tech judges and accused looking in each others eyes.,A judge and an accused are staring at each other.,0
A busy court room with high tech judges and accused.,A judge and an accused are staring at each other.,1
A busy operating room with high tech equipment to assist the doctors.,The doctors didn't know how to use the equipment.,1
"Two young girls, one in sunglasses, play with a large soap bubble in the park.",A couple of children are inside.,2
"Two young girls, one in sunglasses, play with a large soap bubble in the park.",A couple of children are at a public park.,1
"Two young girls, one in sunglasses, play with a large soap bubble in the bathroom.",A couple of children are outside.,2
"Two young girls, one in sunglasses, play with a large soap bubble in the park.",A couple of children are outside.,0
"Two young girls, one in sunglasses, play with a large soap bubble.",A couple of children are outside.,1
A man is in the hole.,A man with a jacket is in a hole.,1
A man is wearing jacket is in the hole.,A man with a dress is in a hole.,2
A man is wearing jacket is in the hole.,A man with a jacket is in a hole.,0
A naked man is in the hole.,A man with a jacket is in a hole.,2
A man is wearing jacket is in the hole.,A man with a blue jacket is in a hole.,1
"A male sits outside of a locked gate, and a dark-skinned woman holding a red flag. ",The man is sitting inside a vehicle outside.,1
"A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.",The man is sitting with a vehicle outside.,1
"A man sits in a Brigada truck sales booth outside of a locked gate, and a dark-skinned woman holding a red flag. ",The man is sitting inside a vehicle outside.,2
"A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.",The man is sitting above a vehicle outside.,2
"A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.",The man is sitting inside a vehicle outside.,0
A man wearing a red tie standing in front of a statue.,A man stands in front of a statue.,0
A man without a home wearing a red tie standing and resting against a statue.,A homeless man leans against a statue.,0
A man wearing a red tie leans against a statue.,A homeless man leans against a statue.,1
A man wearing a red tie standing in front of a statue.,A homeless man leans against a statue.,2
A man wearing a red tie standing in front of a statue.,A homeless man stands in front of a statue.,1
The graffiti on the wall is bland and tasteless.,The graffiti on the wall is beautiful and full of life.,2
The graffiti on the wall is an attempt at modern art. ,The graffiti on the wall is beautiful and full of life.,1
The graffiti on the wall is beautiful as a full moon.,The graffiti on the wall is beautiful and full of life.,0
The graffiti on the wall is bland and tasteless.,The graffiti on the wall is bland.,0
The graffiti on the wall is bland and tasteless.,The red graffiti on the wall is bland.,1
A child with a yellow balloon walks through a fair.,The little girl holds clutches her yellow balloon while she strolls through the carnival.,1
A child with a yellow balloon walks through a fair.,The little girl holds clutches her teddy bear while she strolls through the carnival.,2
A child with a yellow balloon walks through a fair.,The little girl holds  clutches her balloon while she strolls through the carnival.,0
A little girl with a yellow balloon walks through a job fair.,The little girl holds clutches her balloon while she strolls through the carnival.,2
A child with a yellow balloon walks through a crowd.,The little girl holds clutches her balloon while she strolls through the carnival.,1
guys in a hair salon one guy holding up one finger.,Someone is getting a haircut.,0
guys in a hair salon one guy holding up one finger.,Someone is getting a bowl haircut.,1
guys in a former hair salon one guy holding up one finger.,Someone is getting a haircut.,1
